code_module,region,id_student,studied_credits,final_result
BBB,West Midlands Region,532710,120,Fail
BBB,West Midlands Region,534360,60,Pass
BBB,West Midlands Region,549713,60,Withdrawn
BBB,West Midlands Region,1993672,60,Withdrawn
BBB,West Midlands Region,2132811,60,Pass
BBB,West Midlands Region,2534033,60,Withdrawn
BBB,West Midlands Region,105851,60,Pass
BBB,West Midlands Region,133269,60,Withdrawn
BBB,West Midlands Region,248800,60,Withdrawn
BBB,West Midlands Region,289753,210,Withdrawn
BBB,West Midlands Region,385040,120,Fail
BBB,West Midlands Region,395073,60,Fail
BBB,West Midlands Region,483744,180,Withdrawn
BBB,West Midlands Region,507279,60,Fail
BBB,West Midlands Region,523857,120,Pass
BBB,West Midlands Region,567958,60,Pass
BBB,West Midlands Region,595499,60,Fail
BBB,West Midlands Region,596988,120,Withdrawn
BBB,West Midlands Region,597689,60,Fail
BBB,West Midlands Region,598315,60,Fail
BBB,West Midlands Region,608738,120,Fail
BBB,West Midlands Region,1411627,180,Pass
BBB,West Midlands Region,1993672,60,Withdrawn
BBB,West Midlands Region,2476144,120,Withdrawn
BBB,West Midlands Region,64275,60,Pass
BBB,West Midlands Region,369715,120,Pass
BBB,West Midlands Region,492468,180,Withdrawn
BBB,West Midlands Region,605771,120,Withdrawn
BBB,West Midlands Region,615025,60,Pass
BBB,West Midlands Region,616526,60,Fail
BBB,West Midlands Region,627316,60,Withdrawn
BBB,West Midlands Region,630443,120,Pass
BBB,West Midlands Region,630586,60,Fail
BBB,West Midlands Region,631561,60,Withdrawn
BBB,West Midlands Region,632148,60,Fail
BBB,West Midlands Region,2410331,60,Withdrawn
BBB,West Midlands Region,2476144,120,Pass
BBB,West Midlands Region,2609574,60,Withdrawn
BBB,West Midlands Region,38711,60,Withdrawn
BBB,West Midlands Region,397414,60,Pass
BBB,West Midlands Region,423613,120,Withdrawn
BBB,West Midlands Region,470464,60,Pass
BBB,West Midlands Region,563820,60,Pass
BBB,West Midlands Region,596988,60,Pass
BBB,West Midlands Region,600463,60,Pass
BBB,West Midlands Region,605089,180,Pass
BBB,West Midlands Region,605771,60,Pass
BBB,West Midlands Region,605901,60,Withdrawn
BBB,West Midlands Region,631561,120,Fail
BBB,West Midlands Region,648201,60,Withdrawn
BBB,West Midlands Region,654415,60,Pass
BBB,West Midlands Region,680862,60,Pass
BBB,West Midlands Region,684375,60,Pass
BBB,West Midlands Region,1993672,60,Fail
BBB,West Midlands Region,2629503,240,Withdrawn
BBB,Yorkshire Region,476710,120,Pass
BBB,Yorkshire Region,500585,240,Withdrawn
BBB,Yorkshire Region,521081,90,Fail
BBB,Yorkshire Region,533545,60,Pass
BBB,Yorkshire Region,557935,60,Fail
BBB,Yorkshire Region,558092,60,Fail
BBB,Yorkshire Region,1904710,60,Withdrawn
BBB,Yorkshire Region,352339,90,Withdrawn
BBB,Yorkshire Region,551628,120,Withdrawn
BBB,Yorkshire Region,573409,120,Withdrawn
BBB,Yorkshire Region,594529,120,Distinction
BBB,Yorkshire Region,604543,60,Pass
BBB,Yorkshire Region,604610,60,Withdrawn
BBB,Yorkshire Region,608000,60,Pass
BBB,Yorkshire Region,572987,180,Withdrawn
BBB,Yorkshire Region,618539,60,Fail
BBB,Yorkshire Region,634298,60,Withdrawn
BBB,Yorkshire Region,2626511,60,Withdrawn
BBB,Yorkshire Region,293989,60,Withdrawn
BBB,Yorkshire Region,521081,60,Pass
BBB,Yorkshire Region,541995,60,Withdrawn
BBB,Yorkshire Region,581877,60,Pass
BBB,Yorkshire Region,698586,120,Withdrawn
BBB,Yorkshire Region,2464901,120,Withdrawn
BBB,Yorkshire Region,2660510,60,Pass
CCC,East Anglian Region,59541,30,Withdrawn
CCC,East Anglian Region,357851,90,Withdrawn
CCC,East Anglian Region,371113,60,Withdrawn
CCC,East Anglian Region,388750,210,Withdrawn
CCC,East Anglian Region,556521,60,Withdrawn
CCC,East Anglian Region,580477,120,Withdrawn
CCC,East Anglian Region,586436,60,Fail
CCC,East Anglian Region,602891,210,Withdrawn
CCC,East Anglian Region,606282,60,Pass
CCC,East Anglian Region,621619,60,Withdrawn
CCC,East Anglian Region,627632,30,Withdrawn
CCC,East Anglian Region,632554,90,Distinction
CCC,East Anglian Region,2433221,120,Pass
CCC,East Anglian Region,61227,30,Pass
CCC,East Anglian Region,339824,60,Withdrawn
CCC,East Anglian Region,417724,30,Pass
CCC,East Anglian Region,470253,90,Withdrawn
CCC,East Anglian Region,508295,150,Withdrawn
CCC,East Anglian Region,512330,150,Fail
CCC,East Anglian Region,556521,30,Withdrawn
CCC,East Anglian Region,564714,60,Fail
CCC,East Anglian Region,567597,90,Pass
CCC,East Anglian Region,586233,90,Withdrawn
CCC,East Anglian Region,589523,60,Fail
CCC,East Anglian Region,595495,60,Pass
CCC,East Anglian Region,597052,90,Pass
CCC,East Anglian Region,619359,60,Fail
CCC,East Anglian Region,626463,120,Pass
CCC,East Anglian Region,629822,60,Withdrawn
CCC,East Anglian Region,655484,90,Withdrawn
CCC,East Anglian Region,692603,120,Distinction
CCC,East Anglian Region,696357,30,Pass
CCC,East Anglian Region,1692156,120,Pass
CCC,East Anglian Region,2454119,120,Withdrawn
CCC,East Midlands Region,235175,90,Withdrawn
CCC,East Midlands Region,295893,60,Withdrawn
CCC,East Midlands Region,300594,60,Withdrawn
CCC,East Midlands Region,412284,150,Fail
CCC,East Midlands Region,465764,130,Withdrawn
CCC,East Midlands Region,549636,60,Withdrawn
CCC,East Midlands Region,554951,60,Pass
CCC,East Midlands Region,586473,60,Fail
CCC,East Midlands Region,588059,90,Withdrawn
CCC,East Midlands Region,589525,60,Distinction
CCC,East Midlands Region,595164,120,Pass
CCC,East Midlands Region,599547,120,Withdrawn
CCC,East Midlands Region,599615,90,Fail
CCC,East Midlands Region,613447,120,Withdrawn
CCC,East Midlands Region,2613331,30,Pass
CCC,East Midlands Region,287897,120,Withdrawn
CCC,East Midlands Region,367815,120,Withdrawn
CCC,East Midlands Region,465764,60,Withdrawn
CCC,East Midlands Region,526132,30,Withdrawn
CCC,East Midlands Region,537811,120,Distinction
CCC,East Midlands Region,546654,150,Pass
CCC,East Midlands Region,565707,150,Withdrawn
CCC,East Midlands Region,587377,30,Fail
CCC,East Midlands Region,596620,120,Withdrawn
CCC,East Midlands Region,610684,60,Withdrawn
CCC,East Midlands Region,622812,30,Pass
CCC,East Midlands Region,632575,60,Pass
CCC,East Midlands Region,688533,30,Withdrawn
CCC,East Midlands Region,688776,120,Withdrawn
CCC,East Midlands Region,695354,120,Distinction
CCC,East Midlands Region,2464386,60,Pass
CCC,East Midlands Region,2470326,120,Fail
CCC,Ireland,570671,90,Withdrawn
CCC,Ireland,620716,60,Pass
CCC,Ireland,1491894,30,Withdrawn
CCC,London Region,126395,30,Pass
CCC,London Region,133104,120,Distinction
CCC,London Region,168178,30,Pass
CCC,London Region,421209,60,Pass
CCC,London Region,440323,30,Withdrawn
CCC,London Region,494389,120,Fail
CCC,London Region,525332,60,Fail
CCC,London Region,553410,60,Withdrawn
CCC,London Region,560494,90,Pass
CCC,London Region,570872,90,Pass
CCC,London Region,607411,180,Withdrawn
CCC,London Region,607896,150,Withdrawn
CCC,London Region,631929,60,Withdrawn
CCC,London Region,1911513,60,Pass
CCC,London Region,2110039,90,Withdrawn
CCC,London Region,2229583,30,Withdrawn
CCC,London Region,2239848,60,Pass
CCC,London Region,2464727,60,Withdrawn
CCC,London Region,101700,60,Withdrawn
CCC,London Region,144745,30,Pass
CCC,London Region,350929,60,Withdrawn
CCC,London Region,367510,150,Withdrawn
CCC,London Region,393526,60,Withdrawn
CCC,London Region,415023,60,Withdrawn
CCC,London Region,492537,30,Fail
CCC,London Region,503779,60,Distinction
CCC,London Region,556476,120,Fail
CCC,London Region,592657,120,Withdrawn
CCC,London Region,605540,90,Distinction
CCC,London Region,626768,30,Withdrawn
CCC,London Region,643434,60,Withdrawn
CCC,London Region,647869,120,Withdrawn
CCC,London Region,654322,120,Distinction
CCC,London Region,680027,120,Distinction
CCC,London Region,683449,120,Withdrawn
CCC,London Region,686813,150,Withdrawn
CCC,London Region,687348,120,Withdrawn
CCC,London Region,2502882,30,Withdrawn
CCC,North Region,488431,90,Pass
CCC,North Region,504057,60,Withdrawn
CCC,North Region,537654,30,Withdrawn
CCC,North Region,574580,150,Fail
CCC,North Region,630896,60,Distinction
CCC,North Region,633493,30,Distinction
CCC,North Region,2498388,30,Pass
CCC,North Region,2607849,90,Distinction
CCC,North Region,188251,30,Fail
CCC,North Region,513918,60,Withdrawn
CCC,North Region,537654,30,Pass
CCC,North Region,605840,60,Fail
CCC,North Region,611542,60,Pass
CCC,North Region,637754,120,Distinction
CCC,North Region,654031,60,Pass
CCC,North Region,682309,60,Withdrawn
CCC,North Region,696501,120,Withdrawn
CCC,North Western Region,129198,150,Withdrawn
CCC,North Western Region,316061,180,Fail
CCC,North Western Region,394791,90,Withdrawn
CCC,North Western Region,486737,60,Withdrawn
CCC,North Western Region,506206,30,Distinction
CCC,North Western Region,515936,180,Withdrawn
CCC,North Western Region,535590,90,Withdrawn
CCC,North Western Region,537622,90,Withdrawn
CCC,North Western Region,539695,60,Withdrawn
CCC,North Western Region,543170,90,Pass
CCC,North Western Region,560114,30,Pass
CCC,North Western Region,564325,120,Withdrawn
CCC,North Western Region,592284,120,Withdrawn
CCC,North Western Region,608549,120,Withdrawn
CCC,North Western Region,616333,60,Fail
CCC,North Western Region,620215,60,Withdrawn
CCC,North Western Region,620320,120,Withdrawn
CCC,North Western Region,625128,60,Fail
CCC,North Western Region,629632,90,Withdrawn
CCC,North Western Region,629906,60,Withdrawn
CCC,North Western Region,2493107,90,Withdrawn
CCC,North Western Region,2564333,60,Withdrawn
CCC,North Western Region,129198,60,Withdrawn
CCC,North Western Region,316454,120,Withdrawn
CCC,North Western Region,370839,120,Withdrawn
CCC,North Western Region,394791,60,Pass
CCC,North Western Region,523944,60,Pass
CCC,North Western Region,554691,60,Withdrawn
CCC,North Western Region,563951,150,Withdrawn
CCC,North Western Region,570717,90,Withdrawn
CCC,North Western Region,582550,60,Pass
CCC,North Western Region,608681,60,Fail
CCC,North Western Region,627295,120,Withdrawn
CCC,North Western Region,678339,120,Pass
CCC,North Western Region,680145,90,Withdrawn
CCC,North Western Region,686584,120,Pass
CCC,North Western Region,689346,120,Withdrawn
CCC,North Western Region,2063436,60,Withdrawn
CCC,North Western Region,2504694,90,Withdrawn
CCC,North Western Region,2564333,60,Withdrawn
CCC,Scotland,123598,90,Withdrawn
CCC,Scotland,165733,90,Withdrawn
CCC,Scotland,170864,60,Distinction
CCC,Scotland,272103,90,Withdrawn
CCC,Scotland,305876,120,Fail
CCC,Scotland,383015,150,Withdrawn
CCC,Scotland,404239,60,Fail
CCC,Scotland,406265,30,Withdrawn
CCC,Scotland,426610,120,Pass
CCC,Scotland,426616,60,Fail
CCC,Scotland,479753,60,Withdrawn
CCC,Scotland,490297,150,Withdrawn
CCC,Scotland,490665,120,Withdrawn
CCC,Scotland,494919,60,Pass
CCC,Scotland,514186,90,Fail
CCC,Scotland,571129,30,Distinction
CCC,Scotland,580689,90,Withdrawn
CCC,Scotland,588590,30,Fail
CCC,Scotland,592051,120,Withdrawn
CCC,Scotland,614804,90,Withdrawn
CCC,Scotland,627933,120,Fail
CCC,Scotland,628718,90,Withdrawn
CCC,Scotland,1951139,30,Pass
CCC,Scotland,2056643,60,Distinction
CCC,Scotland,2680742,30,Pass
CCC,Scotland,123598,60,Pass
CCC,Scotland,165733,30,Withdrawn
CCC,Scotland,238255,30,Withdrawn
CCC,Scotland,423622,120,Fail
CCC,Scotland,425053,60,Fail
CCC,Scotland,542167,60,Pass
CCC,Scotland,556440,120,Fail
CCC,Scotland,556450,60,Fail
CCC,Scotland,561009,120,Pass
CCC,Scotland,570954,60,Withdrawn
CCC,Scotland,572231,60,Pass
CCC,Scotland,572754,90,Withdrawn
CCC,Scotland,584443,150,Withdrawn
CCC,Scotland,588824,60,Withdrawn
CCC,Scotland,592051,90,Pass
CCC,Scotland,599169,120,Pass
CCC,Scotland,614804,60,Pass
CCC,Scotland,622384,90,Fail
CCC,Scotland,624789,60,Pass
CCC,Scotland,636996,90,Pass
CCC,Scotland,637070,60,Pass
CCC,Scotland,650070,90,Withdrawn
CCC,Scotland,680002,120,Distinction
CCC,Scotland,684663,120,Fail
CCC,Scotland,685619,105,Withdrawn
CCC,Scotland,685750,180,Withdrawn
CCC,Scotland,696833,90,Pass
CCC,Scotland,698024,120,Fail
CCC,Scotland,1864086,60,Withdrawn
CCC,Scotland,1958121,60,Distinction
CCC,Scotland,1960479,30,Pass
CCC,Scotland,2483382,60,Withdrawn
CCC,Scotland,2622627,180,Withdrawn
CCC,South East Region,289397,60,Withdrawn
CCC,South East Region,359460,90,Withdrawn
CCC,South East Region,442530,120,Withdrawn
CCC,South East Region,490282,60,Pass
CCC,South East Region,491232,60,Fail
CCC,South East Region,491843,30,Withdrawn
CCC,South East Region,521297,60,Pass
CCC,South East Region,563819,90,Pass
CCC,South East Region,569108,30,Distinction
CCC,South East Region,589108,90,Withdrawn
CCC,South East Region,594199,90,Withdrawn
CCC,South East Region,618744,90,Withdrawn
CCC,South East Region,624875,30,Distinction
CCC,South East Region,629773,90,Withdrawn
CCC,South East Region,2524572,90,Withdrawn
CCC,South East Region,289397,60,Fail
CCC,South East Region,443837,120,Withdrawn
CCC,South East Region,545704,60,Pass
CCC,South East Region,581410,90,Withdrawn
CCC,South East Region,589778,30,Pass
CCC,South East Region,591593,90,Withdrawn
CCC,South East Region,591891,60,Pass
CCC,South East Region,592950,60,Withdrawn
CCC,South East Region,596052,120,Withdrawn
CCC,South East Region,603325,60,Distinction
CCC,South East Region,607429,30,Pass
CCC,South East Region,628216,60,Pass
CCC,South East Region,628706,150,Withdrawn
CCC,South East Region,632929,60,Withdrawn
CCC,South East Region,636628,120,Withdrawn
CCC,South Region,189428,30,Pass
CCC,South Region,300059,180,Pass
CCC,South Region,314555,120,Withdrawn
CCC,South Region,390233,60,Withdrawn
CCC,South Region,474759,30,Fail
CCC,South Region,493793,180,Withdrawn
CCC,South Region,569712,120,Withdrawn
CCC,South Region,580722,60,Withdrawn
CCC,South Region,584586,120,Withdrawn
CCC,South Region,606417,60,Withdrawn
CCC,South Region,614059,90,Pass
CCC,South Region,614265,120,Withdrawn
CCC,South Region,618590,90,Withdrawn
CCC,South Region,622368,60,Pass
CCC,South Region,631334,60,Pass
CCC,South Region,633071,30,Withdrawn
CCC,South Region,1474869,630,Pass
CCC,South Region,1780737,60,Withdrawn
CCC,South Region,2088765,60,Pass
CCC,South Region,2454878,90,Fail
CCC,South Region,2620636,30,Fail
CCC,South Region,160536,180,Pass
CCC,South Region,256680,60,Withdrawn
CCC,South Region,314555,120,Withdrawn
CCC,South Region,418397,60,Pass
CCC,South Region,580722,60,Withdrawn
CCC,South Region,583993,60,Fail
CCC,South Region,601857,120,Withdrawn
CCC,South Region,614265,60,Pass
CCC,South Region,618590,60,Fail
CCC,South Region,622096,60,Withdrawn
CCC,South Region,623002,60,Fail
CCC,South Region,625218,90,Withdrawn
CCC,South Region,635410,150,Withdrawn
CCC,South Region,645481,60,Withdrawn
CCC,South Region,652945,120,Withdrawn
CCC,South Region,654671,150,Withdrawn
CCC,South Region,694705,180,Withdrawn
CCC,South Region,1738582,120,Distinction
CCC,South Region,2388623,60,Fail
CCC,South Region,2558071,30,Pass
CCC,South Region,2619472,120,Withdrawn
CCC,South West Region,267118,90,Withdrawn
CCC,South West Region,357214,60,Withdrawn
CCC,South West Region,418623,90,Pass
CCC,South West Region,466714,120,Withdrawn
CCC,South West Region,492900,60,Pass
CCC,South West Region,501339,30,Withdrawn
CCC,South West Region,515046,60,Pass
CCC,South West Region,585695,90,Distinction
CCC,South West Region,594193,60,Fail
CCC,South West Region,618649,90,Withdrawn
CCC,South West Region,620713,120,Withdrawn
CCC,South West Region,620974,90,Withdrawn
CCC,South West Region,634128,60,Pass
CCC,South West Region,2327710,355,Withdrawn
CCC,South West Region,2564711,60,Distinction
CCC,South West Region,2631703,60,Distinction
CCC,South West Region,447644,90,Distinction
CCC,South West Region,448370,60,Withdrawn
CCC,South West Region,522754,60,Pass
CCC,South West Region,542180,300,Withdrawn
CCC,South West Region,558440,120,Withdrawn
CCC,South West Region,581656,60,Pass
CCC,South West Region,587195,30,Withdrawn
CCC,South West Region,603302,90,Withdrawn
CCC,South West Region,605468,60,Withdrawn
CCC,South West Region,607427,180,Withdrawn
CCC,South West Region,618649,60,Pass
CCC,South West Region,627527,120,Pass
CCC,South West Region,627581,90,Withdrawn
CCC,South West Region,640773,150,Pass
CCC,South West Region,646077,120,Withdrawn
CCC,South West Region,646589,120,Pass
CCC,South West Region,647947,210,Withdrawn
CCC,South West Region,649780,90,Withdrawn
CCC,South West Region,681731,30,Distinction
CCC,South West Region,685487,60,Distinction
CCC,South West Region,696253,120,Withdrawn
CCC,South West Region,2138904,60,Withdrawn
CCC,South West Region,2422258,90,Withdrawn
CCC,South West Region,2596553,30,Withdrawn
CCC,South West Region,2633981,60,Withdrawn
CCC,Wales,476868,60,Withdrawn
CCC,Wales,490587,120,Fail
CCC,Wales,579550,120,Pass
CCC,Wales,604655,90,Fail
CCC,Wales,632571,30,Pass
CCC,Wales,342799,30,Pass
CCC,Wales,401011,30,Withdrawn
CCC,Wales,491926,90,Withdrawn
CCC,Wales,547128,180,Withdrawn
CCC,Wales,629056,60,Withdrawn
CCC,Wales,655293,120,Withdrawn
CCC,Wales,674430,60,Withdrawn
CCC,Wales,675477,30,Pass
CCC,West Midlands Region,94484,120,Pass
CCC,West Midlands Region,132191,60,Withdrawn
CCC,West Midlands Region,440591,100,Withdrawn
CCC,West Midlands Region,600436,120,Withdrawn
CCC,West Midlands Region,623562,60,Pass
CCC,West Midlands Region,625975,60,Fail
CCC,West Midlands Region,2410459,30,Fail
CCC,West Midlands Region,182854,80,Pass
CCC,West Midlands Region,328123,60,Fail
CCC,West Midlands Region,572599,60,Withdrawn
CCC,West Midlands Region,602533,60,Distinction
CCC,West Midlands Region,638243,120,Withdrawn
CCC,West Midlands Region,640443,120,Withdrawn
CCC,West Midlands Region,647417,120,Withdrawn
CCC,West Midlands Region,655953,120,Withdrawn
CCC,West Midlands Region,688171,120,Withdrawn
CCC,West Midlands Region,693938,60,Pass
CCC,West Midlands Region,695643,150,Withdrawn
CCC,West Midlands Region,2619025,60,Pass
CCC,Yorkshire Region,262391,240,Withdrawn
CCC,Yorkshire Region,266558,90,Withdrawn
CCC,Yorkshire Region,359114,60,Pass
CCC,Yorkshire Region,395164,150,Withdrawn
CCC,Yorkshire Region,480928,150,Withdrawn
CCC,Yorkshire Region,500006,60,Fail
CCC,Yorkshire Region,505815,90,Withdrawn
CCC,Yorkshire Region,615229,60,Pass
CCC,Yorkshire Region,266558,30,Fail
CCC,Yorkshire Region,505815,30,Withdrawn
CCC,Yorkshire Region,511350,90,Fail
CCC,Yorkshire Region,639176,360,Withdrawn
CCC,Yorkshire Region,697948,150,Withdrawn
DDD,East Anglian Region,262396,60,Fail
DDD,East Anglian Region,289564,60,Fail
DDD,East Anglian Region,305313,180,Withdrawn
DDD,East Anglian Region,387335,60,Withdrawn
DDD,East Anglian Region,465727,60,Pass
DDD,East Anglian Region,479347,70,Withdrawn
DDD,East Anglian Region,491885,210,Withdrawn
DDD,East Anglian Region,498363,120,Withdrawn
DDD,East Anglian Region,509634,240,Withdrawn
DDD,East Anglian Region,531069,60,Withdrawn
DDD,East Anglian Region,540298,60,Fail
DDD,East Anglian Region,545115,60,Fail
DDD,East Anglian Region,547787,60,Withdrawn
DDD,East Anglian Region,548739,60,Withdrawn
DDD,East Anglian Region,557826,60,Withdrawn
DDD,East Anglian Region,2332060,60,Pass
DDD,East Anglian Region,2594888,200,Pass
DDD,East Anglian Region,2639451,180,Distinction
DDD,East Anglian Region,27935,60,Fail
DDD,East Anglian Region,42818,180,Fail
DDD,East Anglian Region,50610,70,Fail
DDD,East Anglian Region,108275,120,Withdrawn
DDD,East Anglian Region,140807,60,Pass
DDD,East Anglian Region,366449,120,Pass
DDD,East Anglian Region,419192,60,Distinction
DDD,East Anglian Region,426097,120,Withdrawn
DDD,East Anglian Region,437923,90,Pass
DDD,East Anglian Region,497994,90,Pass
DDD,East Anglian Region,500707,60,Withdrawn
DDD,East Anglian Region,504064,120,Withdrawn
DDD,East Anglian Region,506476,60,Withdrawn
DDD,East Anglian Region,509501,120,Withdrawn
DDD,East Anglian Region,525456,60,Pass
DDD,East Anglian Region,532941,90,Fail
DDD,East Anglian Region,541108,60,Pass
DDD,East Anglian Region,559123,60,Pass
DDD,East Anglian Region,571682,120,Withdrawn
DDD,East Anglian Region,584433,120,Pass
DDD,East Anglian Region,585208,60,Withdrawn
DDD,East Anglian Region,587099,60,Withdrawn
DDD,East Anglian Region,592315,120,Pass
DDD,East Anglian Region,595495,60,Pass
DDD,East Anglian Region,604546,60,Withdrawn
DDD,East Anglian Region,604912,90,Withdrawn
DDD,East Anglian Region,1507503,60,Pass
DDD,East Anglian Region,1644568,60,Fail
DDD,East Anglian Region,1716492,60,Fail
DDD,East Anglian Region,2588379,60,Fail
DDD,East Anglian Region,348439,60,Withdrawn
DDD,East Anglian Region,410816,330,Withdrawn
DDD,East Anglian Region,498363,90,Pass
DDD,East Anglian Region,502161,60,Fail
DDD,East Anglian Region,531069,120,Withdrawn
DDD,East Anglian Region,563763,60,Pass
DDD,East Anglian Region,614241,60,Fail
DDD,East Anglian Region,616874,60,Withdrawn
DDD,East Anglian Region,618583,90,Withdrawn
DDD,East Anglian Region,619359,60,Distinction
DDD,East Anglian Region,628858,60,Withdrawn
DDD,East Anglian Region,629822,60,Pass
DDD,East Anglian Region,632314,60,Withdrawn
DDD,East Anglian Region,632680,60,Distinction
DDD,East Anglian Region,2686865,60,Pass
DDD,East Anglian Region,349910,60,Pass
DDD,East Anglian Region,478326,240,Withdrawn
DDD,East Anglian Region,500707,60,Fail
DDD,East Anglian Region,504064,60,Fail
DDD,East Anglian Region,567597,90,Withdrawn
DDD,East Anglian Region,598493,60,Withdrawn
DDD,East Anglian Region,600554,60,Withdrawn
DDD,East Anglian Region,632314,120,Fail
DDD,East Anglian Region,636712,120,Withdrawn
DDD,East Anglian Region,641557,210,Withdrawn
DDD,East Anglian Region,642625,120,Fail
DDD,East Anglian Region,643006,120,Pass
DDD,East Anglian Region,646952,120,Fail
DDD,East Anglian Region,647604,240,Fail
DDD,East Anglian Region,655930,120,Withdrawn
DDD,East Anglian Region,680331,120,Fail
DDD,East Anglian Region,680733,120,Withdrawn
DDD,East Anglian Region,682385,60,Fail
DDD,East Anglian Region,687446,60,Fail
DDD,East Anglian Region,692603,120,Distinction
DDD,East Anglian Region,694634,60,Pass
DDD,East Anglian Region,2698109,60,Withdrawn
DDD,East Midlands Region,364440,240,Withdrawn
DDD,East Midlands Region,400759,60,Pass
DDD,East Midlands Region,465399,180,Withdrawn
DDD,East Midlands Region,465764,60,Pass
DDD,East Midlands Region,495115,90,Withdrawn
DDD,East Midlands Region,546654,60,Withdrawn
DDD,East Midlands Region,549913,60,Withdrawn
DDD,East Midlands Region,596620,90,Withdrawn
DDD,East Midlands Region,2126013,60,Withdrawn
DDD,East Midlands Region,2604698,300,Withdrawn
DDD,East Midlands Region,2694933,60,Pass
DDD,East Midlands Region,282317,60,Pass
DDD,East Midlands Region,299473,60,Fail
DDD,East Midlands Region,373237,150,Fail
DDD,East Midlands Region,410767,90,Withdrawn
DDD,East Midlands Region,415151,180,Withdrawn
DDD,East Midlands Region,416243,60,Pass
DDD,East Midlands Region,465399,60,Withdrawn
DDD,East Midlands Region,495115,60,Withdrawn
DDD,East Midlands Region,505561,120,Withdrawn
DDD,East Midlands Region,511636,120,Withdrawn
DDD,East Midlands Region,512706,60,Fail
DDD,East Midlands Region,537811,60,Distinction
DDD,East Midlands Region,538903,60,Pass
DDD,East Midlands Region,572281,120,Withdrawn
DDD,East Midlands Region,578303,60,Pass
DDD,East Midlands Region,584517,120,Withdrawn
DDD,East Midlands Region,590380,60,Withdrawn
DDD,East Midlands Region,590392,60,Pass
DDD,East Midlands Region,596620,60,Withdrawn
DDD,East Midlands Region,599615,90,Withdrawn
DDD,East Midlands Region,603431,60,Pass
DDD,East Midlands Region,2032882,60,Withdrawn
DDD,East Midlands Region,2321492,150,Withdrawn
DDD,East Midlands Region,2430405,60,Pass
DDD,East Midlands Region,2648317,60,Withdrawn
DDD,East Midlands Region,76081,150,Withdrawn
DDD,East Midlands Region,277166,90,Pass
DDD,East Midlands Region,415151,120,Fail
DDD,East Midlands Region,505561,120,Fail
DDD,East Midlands Region,546654,60,Distinction
DDD,East Midlands Region,588059,90,Withdrawn
DDD,East Midlands Region,597242,120,Withdrawn
DDD,East Midlands Region,609265,60,Pass
DDD,East Midlands Region,622281,60,Withdrawn
DDD,East Midlands Region,622873,60,Withdrawn
DDD,East Midlands Region,1981053,120,Withdrawn
DDD,East Midlands Region,2689501,60,Withdrawn
DDD,East Midlands Region,69239,90,Withdrawn
DDD,East Midlands Region,76081,150,Pass
DDD,East Midlands Region,287897,120,Withdrawn
DDD,East Midlands Region,410767,90,Pass
DDD,East Midlands Region,516562,75,Fail
DDD,East Midlands Region,572281,60,Pass
DDD,East Midlands Region,596620,120,Withdrawn
DDD,East Midlands Region,608775,120,Pass
DDD,East Midlands Region,626386,330,Withdrawn
DDD,East Midlands Region,634693,120,Withdrawn
DDD,East Midlands Region,635255,60,Distinction
DDD,East Midlands Region,653723,120,Withdrawn
DDD,East Midlands Region,653942,90,Withdrawn
DDD,East Midlands Region,656164,60,Fail
DDD,East Midlands Region,679000,180,Withdrawn
DDD,East Midlands Region,2032882,60,Pass
DDD,East Midlands Region,2464683,60,Withdrawn
DDD,Ireland,527619,160,Withdrawn
DDD,Ireland,536210,120,Withdrawn
DDD,Ireland,2046628,90,Withdrawn
DDD,Ireland,91354,60,Withdrawn
DDD,Ireland,536210,60,Withdrawn
DDD,Ireland,544576,60,Pass
DDD,Ireland,570671,120,Pass
DDD,Ireland,2046628,120,Withdrawn
DDD,Ireland,539060,120,Withdrawn
DDD,Ireland,2046628,120,Withdrawn
DDD,Ireland,2356318,60,Fail
DDD,Ireland,675256,120,Distinction
DDD,Ireland,679395,60,Fail
DDD,Ireland,2046628,120,Withdrawn
DDD,London Region,67785,120,Pass
DDD,London Region,384246,60,Pass
DDD,London Region,430055,120,Withdrawn
DDD,London Region,549361,60,Withdrawn
DDD,London Region,550205,60,Withdrawn
DDD,London Region,550974,60,Fail
DDD,London Region,555740,60,Pass
DDD,London Region,2685825,60,Fail
DDD,London Region,108789,70,Fail
DDD,London Region,237418,90,Withdrawn
DDD,London Region,350929,60,Distinction
DDD,London Region,363990,60,Fail
DDD,London Region,392626,180,Fail
DDD,London Region,494389,120,Withdrawn
DDD,London Region,523583,120,Withdrawn
DDD,London Region,570872,90,Pass
DDD,London Region,575773,120,Withdrawn
DDD,London Region,585210,60,Fail
DDD,London Region,597192,150,Withdrawn
DDD,London Region,601293,90,Pass
DDD,London Region,602692,120,Withdrawn
DDD,London Region,605540,90,Distinction
DDD,London Region,606788,90,Distinction
DDD,London Region,1894634,180,Pass
DDD,London Region,124134,60,Fail
DDD,London Region,492537,60,Pass
DDD,London Region,523583,120,Fail
DDD,London Region,560944,120,Pass
DDD,London Region,575773,120,Fail
DDD,London Region,579134,60,Pass
DDD,London Region,607946,120,Withdrawn
DDD,London Region,623008,60,Pass
DDD,London Region,2110039,90,Withdrawn
DDD,London Region,2544678,60,Withdrawn
DDD,London Region,132157,60,Fail
DDD,London Region,236017,120,Withdrawn
DDD,London Region,409120,60,Withdrawn
DDD,London Region,424211,60,Pass
