code_module,region,id_student,studied_credits,final_result
BBB,South Region,2638377,60,Pass
BBB,South Region,2638818,120,Distinction
BBB,South Region,2680885,60,Distinction
BBB,South Region,60830,120,Pass
BBB,South Region,117699,120,Distinction
BBB,South Region,155631,60,Pass
BBB,South Region,165904,120,Distinction
BBB,South Region,170519,120,Withdrawn
BBB,South Region,187257,60,Pass
BBB,South Region,235380,60,Fail
BBB,South Region,236161,60,Pass
BBB,South Region,238519,120,Withdrawn
BBB,South Region,250123,120,Distinction
BBB,South Region,264106,120,Pass
BBB,South Region,286914,60,Pass
BBB,South Region,304607,60,Fail
BBB,South Region,305824,60,Withdrawn
BBB,South Region,320363,60,Fail
BBB,South Region,322325,60,Fail
BBB,South Region,322509,60,Pass
BBB,South Region,327003,90,Distinction
BBB,South Region,334023,60,Pass
BBB,South Region,334981,120,Distinction
BBB,South Region,379785,60,Withdrawn
BBB,South Region,384884,120,Pass
BBB,South Region,386374,60,Fail
BBB,South Region,392604,90,Pass
BBB,South Region,394480,60,Fail
BBB,South Region,397747,60,Pass
BBB,South Region,401441,60,Fail
BBB,South Region,420641,60,Withdrawn
BBB,South Region,424659,60,Withdrawn
BBB,South Region,430002,60,Fail
BBB,South Region,445494,60,Pass
BBB,South Region,467100,120,Fail
BBB,South Region,468529,120,Withdrawn
BBB,South Region,475981,120,Pass
BBB,South Region,476037,180,Fail
BBB,South Region,489198,120,Fail
BBB,South Region,491114,120,Withdrawn
BBB,South Region,505248,60,Withdrawn
BBB,South Region,508100,120,Fail
BBB,South Region,521671,60,Fail
BBB,South Region,524290,180,Pass
BBB,South Region,536629,180,Pass
BBB,South Region,546202,60,Pass
BBB,South Region,547487,120,Distinction
BBB,South Region,547556,120,Fail
BBB,South Region,548296,60,Fail
BBB,South Region,556853,60,Pass
BBB,South Region,558595,60,Pass
BBB,South Region,559381,60,Pass
BBB,South Region,563413,60,Distinction
BBB,South Region,565402,180,Withdrawn
BBB,South Region,568968,60,Pass
BBB,South Region,569225,90,Pass
BBB,South Region,569663,60,Pass
BBB,South Region,573108,120,Withdrawn
BBB,South Region,573496,180,Pass
BBB,South Region,576738,120,Distinction
BBB,South Region,577676,60,Pass
BBB,South Region,580688,180,Distinction
BBB,South Region,585283,120,Withdrawn
BBB,South Region,586111,120,Fail
BBB,South Region,586995,120,Pass
BBB,South Region,587181,60,Pass
BBB,South Region,589333,120,Pass
BBB,South Region,590798,60,Withdrawn
BBB,South Region,592602,120,Withdrawn
BBB,South Region,594774,120,Fail
BBB,South Region,598415,120,Withdrawn
BBB,South Region,599769,150,Fail
BBB,South Region,602929,60,Fail
BBB,South Region,603112,120,Pass
BBB,South Region,603348,60,Withdrawn
BBB,South Region,608104,60,Distinction
BBB,South Region,612862,60,Distinction
BBB,South Region,614562,60,Withdrawn
BBB,South Region,614728,60,Pass
BBB,South Region,614732,60,Pass
BBB,South Region,614734,60,Fail
BBB,South Region,614738,60,Distinction
BBB,South Region,614741,60,Pass
BBB,South Region,614742,60,Pass
BBB,South Region,614744,60,Pass
BBB,South Region,614745,60,Pass
BBB,South Region,616536,120,Pass
BBB,South Region,617296,60,Fail
BBB,South Region,618362,60,Withdrawn
BBB,South Region,618965,120,Fail
BBB,South Region,620073,60,Pass
BBB,South Region,620408,60,Distinction
BBB,South Region,620791,60,Withdrawn
BBB,South Region,621862,60,Pass
BBB,South Region,622466,60,Pass
BBB,South Region,622604,120,Pass
BBB,South Region,622715,60,Fail
BBB,South Region,622767,120,Withdrawn
BBB,South Region,622867,60,Fail
BBB,South Region,623104,60,Withdrawn
BBB,South Region,623603,120,Fail
BBB,South Region,623935,120,Pass
BBB,South Region,624069,60,Pass
BBB,South Region,624406,60,Distinction
BBB,South Region,624799,60,Fail
BBB,South Region,624972,60,Pass
BBB,South Region,625021,60,Pass
BBB,South Region,625024,60,Pass
BBB,South Region,625180,60,Fail
BBB,South Region,625478,60,Fail
BBB,South Region,626297,60,Fail
BBB,South Region,626442,60,Fail
BBB,South Region,626485,60,Withdrawn
BBB,South Region,626604,60,Pass
BBB,South Region,626746,60,Withdrawn
BBB,South Region,627403,120,Fail
BBB,South Region,628379,60,Fail
BBB,South Region,628762,60,Withdrawn
BBB,South Region,628954,60,Pass
BBB,South Region,629040,60,Withdrawn
BBB,South Region,629240,60,Pass
BBB,South Region,629538,60,Withdrawn
BBB,South Region,629619,60,Pass
BBB,South Region,630902,60,Withdrawn
BBB,South Region,631442,60,Fail
BBB,South Region,631515,60,Pass
BBB,South Region,631724,60,Pass
BBB,South Region,632040,120,Fail
BBB,South Region,632470,60,Fail
BBB,South Region,632605,120,Withdrawn
BBB,South Region,633646,60,Pass
BBB,South Region,633900,60,Withdrawn
BBB,South Region,633929,60,Pass
BBB,South Region,634058,120,Pass
BBB,South Region,634353,60,Fail
BBB,South Region,635113,60,Pass
BBB,South Region,1393589,60,Pass
BBB,South Region,1540042,60,Distinction
BBB,South Region,1624443,60,Pass
BBB,South Region,1969081,60,Withdrawn
BBB,South Region,2022801,120,Distinction
BBB,South Region,2133207,120,Pass
BBB,South Region,2153200,60,Fail
BBB,South Region,2164251,60,Distinction
BBB,South Region,2230457,60,Withdrawn
BBB,South Region,2436707,60,Fail
BBB,South Region,2437062,60,Withdrawn
BBB,South Region,2482994,60,Withdrawn
BBB,South Region,2632243,120,Withdrawn
BBB,South Region,2687378,120,Pass
BBB,South Region,32930,60,Pass
BBB,South Region,58520,120,Withdrawn
BBB,South Region,89850,120,Distinction
BBB,South Region,98842,60,Pass
BBB,South Region,103998,60,Fail
BBB,South Region,177554,60,Fail
BBB,South Region,226839,60,Pass
BBB,South Region,264732,120,Withdrawn
BBB,South Region,286338,60,Pass
BBB,South Region,298961,60,Pass
BBB,South Region,300819,60,Distinction
BBB,South Region,305909,60,Pass
BBB,South Region,340216,90,Pass
BBB,South Region,372602,120,Distinction
BBB,South Region,373846,60,Withdrawn
BBB,South Region,376117,60,Withdrawn
BBB,South Region,388738,60,Withdrawn
BBB,South Region,395320,60,Pass
BBB,South Region,396673,240,Withdrawn
BBB,South Region,403213,60,Pass
BBB,South Region,411105,120,Withdrawn
BBB,South Region,430530,60,Withdrawn
BBB,South Region,440912,120,Withdrawn
BBB,South Region,442745,60,Withdrawn
BBB,South Region,480988,60,Withdrawn
BBB,South Region,484490,60,Pass
BBB,South Region,490299,60,Withdrawn
BBB,South Region,491387,60,Distinction
BBB,South Region,493763,60,Withdrawn
BBB,South Region,504597,60,Pass
BBB,South Region,510471,60,Pass
BBB,South Region,515329,120,Pass
BBB,South Region,523905,120,Pass
BBB,South Region,534588,120,Withdrawn
BBB,South Region,537640,60,Distinction
BBB,South Region,543439,60,Pass
BBB,South Region,544177,120,Withdrawn
BBB,South Region,550245,60,Pass
BBB,South Region,559344,120,Pass
BBB,South Region,560089,60,Pass
BBB,South Region,562239,60,Pass
BBB,South Region,568019,60,Pass
BBB,South Region,569981,60,Pass
BBB,South Region,571641,120,Distinction
BBB,South Region,574253,60,Distinction
BBB,South Region,574841,60,Pass
BBB,South Region,574865,60,Distinction
BBB,South Region,581672,60,Withdrawn
BBB,South Region,582694,60,Withdrawn
BBB,South Region,589133,60,Pass
BBB,South Region,590444,60,Withdrawn
BBB,South Region,591159,60,Withdrawn
BBB,South Region,600606,60,Pass
BBB,South Region,604358,60,Pass
BBB,South Region,607603,60,Pass
BBB,South Region,608068,120,Withdrawn
BBB,South Region,611275,60,Withdrawn
BBB,South Region,612135,60,Distinction
BBB,South Region,626139,60,Pass
BBB,South Region,628679,60,Pass
BBB,South Region,628819,120,Withdrawn
BBB,South Region,631954,120,Pass
BBB,South Region,632255,120,Withdrawn
BBB,South Region,632605,60,Fail
BBB,South Region,632722,60,Withdrawn
BBB,South Region,633949,60,Distinction
BBB,South Region,636064,60,Withdrawn
BBB,South Region,637063,60,Pass
BBB,South Region,637388,60,Fail
BBB,South Region,637715,60,Pass
BBB,South Region,640330,60,Withdrawn
BBB,South Region,642595,60,Pass
BBB,South Region,642731,60,Withdrawn
BBB,South Region,642836,60,Withdrawn
BBB,South Region,644362,60,Pass
BBB,South Region,646178,120,Fail
BBB,South Region,646618,120,Distinction
BBB,South Region,646770,60,Withdrawn
BBB,South Region,646798,60,Pass
BBB,South Region,647393,60,Pass
BBB,South Region,648120,60,Withdrawn
BBB,South Region,648317,150,Withdrawn
BBB,South Region,648585,120,Pass
BBB,South Region,648676,60,Withdrawn
BBB,South Region,648709,120,Withdrawn
BBB,South Region,648807,120,Pass
BBB,South Region,649221,60,Pass
BBB,South Region,649231,60,Pass
BBB,South Region,649291,60,Pass
BBB,South Region,649542,60,Withdrawn
BBB,South Region,649824,60,Distinction
BBB,South Region,650357,120,Withdrawn
BBB,South Region,650676,60,Withdrawn
BBB,South Region,650953,60,Fail
BBB,South Region,651089,120,Withdrawn
BBB,South Region,652754,60,Withdrawn
BBB,South Region,652886,90,Pass
BBB,South Region,653577,60,Distinction
BBB,South Region,653702,60,Pass
BBB,South Region,654001,120,Withdrawn
BBB,South Region,655878,60,Withdrawn
BBB,South Region,656217,60,Pass
BBB,South Region,657032,60,Pass
BBB,South Region,657099,120,Fail
BBB,South Region,674214,60,Pass
BBB,South Region,674349,60,Distinction
BBB,South Region,674758,60,Withdrawn
BBB,South Region,676705,60,Distinction
BBB,South Region,677873,60,Pass
BBB,South Region,678109,60,Withdrawn
BBB,South Region,678661,60,Pass
BBB,South Region,678680,60,Pass
BBB,South Region,678906,60,Pass
BBB,South Region,678975,60,Withdrawn
BBB,South Region,680162,60,Pass
BBB,South Region,680541,60,Pass
BBB,South Region,682375,120,Withdrawn
BBB,South Region,683164,60,Pass
BBB,South Region,683275,120,Pass
BBB,South Region,683592,60,Pass
BBB,South Region,683630,60,Pass
BBB,South Region,685000,60,Withdrawn
BBB,South Region,685009,60,Pass
BBB,South Region,685592,60,Distinction
BBB,South Region,685812,60,Distinction
BBB,South Region,686266,60,Withdrawn
BBB,South Region,687030,60,Withdrawn
BBB,South Region,687122,60,Pass
BBB,South Region,687154,60,Withdrawn
BBB,South Region,687683,120,Pass
BBB,South Region,688954,60,Pass
BBB,South Region,689350,120,Withdrawn
BBB,South Region,689778,120,Withdrawn
BBB,South Region,689828,60,Pass
BBB,South Region,689896,60,Withdrawn
BBB,South Region,690211,120,Pass
BBB,South Region,690366,60,Withdrawn
BBB,South Region,692609,60,Distinction
BBB,South Region,692625,60,Withdrawn
BBB,South Region,692871,60,Withdrawn
BBB,South Region,692914,120,Withdrawn
BBB,South Region,693269,90,Withdrawn
BBB,South Region,693635,60,Fail
BBB,South Region,694338,60,Pass
BBB,South Region,694342,60,Pass
BBB,South Region,694616,120,Withdrawn
BBB,South Region,694857,60,Fail
BBB,South Region,695356,60,Withdrawn
BBB,South Region,695411,120,Withdrawn
BBB,South Region,695654,60,Pass
BBB,South Region,696634,60,Withdrawn
BBB,South Region,697119,60,Withdrawn
BBB,South Region,697525,60,Fail
BBB,South Region,697574,60,Pass
BBB,South Region,697909,60,Withdrawn
BBB,South Region,698170,120,Distinction
BBB,South Region,698357,60,Withdrawn
BBB,South Region,698471,120,Distinction
BBB,South Region,698490,60,Withdrawn
BBB,South Region,700079,120,Distinction
BBB,South Region,700441,120,Pass
BBB,South Region,700820,120,Distinction
BBB,South Region,1656979,60,Distinction
BBB,South Region,1874935,120,Distinction
BBB,South Region,1891028,60,Fail
BBB,South Region,2003628,60,Withdrawn
BBB,South Region,2292824,60,Withdrawn
BBB,South Region,2318161,60,Pass
BBB,South Region,2321660,60,Pass
BBB,South Region,2326401,60,Withdrawn
BBB,South Region,2482994,60,Fail
BBB,South Region,2570396,60,Pass
BBB,South Region,2578532,120,Pass
BBB,South Region,2627398,60,Withdrawn
BBB,South Region,2627493,120,Withdrawn
BBB,South Region,2681505,60,Pass
BBB,South Region,2688945,60,Pass
BBB,South West Region,147876,60,Fail
BBB,South West Region,153212,120,Distinction
BBB,South West Region,179605,60,Withdrawn
BBB,South West Region,183806,225,Fail
BBB,South West Region,200863,60,Withdrawn
BBB,South West Region,203108,120,Fail
BBB,South West Region,263531,120,Withdrawn
BBB,South West Region,270399,60,Fail
BBB,South West Region,272580,120,Pass
BBB,South West Region,288380,120,Fail
BBB,South West Region,291701,150,Withdrawn
BBB,South West Region,315186,60,Pass
BBB,South West Region,331844,120,Pass
BBB,South West Region,334291,90,Fail
BBB,South West Region,334794,60,Withdrawn
BBB,South West Region,335421,240,Fail
BBB,South West Region,338861,60,Fail
BBB,South West Region,338912,90,Withdrawn
BBB,South West Region,357030,60,Withdrawn
BBB,South West Region,357038,180,Fail
BBB,South West Region,360188,120,Pass
BBB,South West Region,369212,60,Withdrawn
BBB,South West Region,377695,180,Withdrawn
BBB,South West Region,378462,120,Pass
BBB,South West Region,388360,60,Fail
BBB,South West Region,392428,120,Pass
BBB,South West Region,404022,60,Pass
BBB,South West Region,406416,120,Withdrawn
BBB,South West Region,415716,60,Distinction
BBB,South West Region,433755,180,Pass
BBB,South West Region,441255,60,Distinction
BBB,South West Region,442012,60,Pass
BBB,South West Region,442143,120,Withdrawn
BBB,South West Region,467035,135,Pass
BBB,South West Region,475095,60,Pass
BBB,South West Region,477164,60,Pass
BBB,South West Region,477835,60,Withdrawn
BBB,South West Region,484161,120,Fail
BBB,South West Region,485568,180,Fail
BBB,South West Region,486282,120,Fail
BBB,South West Region,486521,120,Fail
BBB,South West Region,493515,135,Fail
BBB,South West Region,498175,120,Pass
BBB,South West Region,499387,60,Pass
BBB,South West Region,499511,120,Distinction
BBB,South West Region,501955,120,Fail
BBB,South West Region,502088,120,Fail
BBB,South West Region,502441,60,Distinction
BBB,South West Region,503878,180,Withdrawn
BBB,South West Region,505871,60,Fail
BBB,South West Region,506233,60,Pass
BBB,South West Region,506650,150,Withdrawn
BBB,South West Region,508537,60,Pass
BBB,South West Region,509295,180,Withdrawn
BBB,South West Region,510492,180,Fail
BBB,South West Region,511693,60,Pass
BBB,South West Region,513005,180,Fail
BBB,South West Region,516456,150,Pass
BBB,South West Region,516495,120,Fail
BBB,South West Region,517890,60,Distinction
BBB,South West Region,519647,60,Withdrawn
BBB,South West Region,521903,120,Fail
BBB,South West Region,522249,60,Pass
BBB,South West Region,524452,60,Pass
BBB,South West Region,524769,150,Withdrawn
BBB,South West Region,526200,240,Fail
BBB,South West Region,528270,180,Withdrawn
BBB,South West Region,531205,60,Withdrawn
BBB,South West Region,532950,60,Pass
BBB,South West Region,533324,120,Pass
BBB,South West Region,534217,60,Withdrawn
BBB,South West Region,535820,120,Pass
BBB,South West Region,537414,120,Pass
BBB,South West Region,537488,60,Pass
BBB,South West Region,537572,60,Pass
BBB,South West Region,538221,60,Pass
BBB,South West Region,539385,60,Pass
BBB,South West Region,539558,60,Fail
BBB,South West Region,540511,60,Distinction
BBB,South West Region,541113,60,Pass
BBB,South West Region,542613,60,Pass
BBB,South West Region,543140,60,Fail
BBB,South West Region,545337,90,Withdrawn
BBB,South West Region,545697,60,Pass
BBB,South West Region,547165,60,Fail
BBB,South West Region,547466,60,Pass
BBB,South West Region,547757,60,Distinction
BBB,South West Region,548255,60,Distinction
BBB,South West Region,548321,60,Withdrawn
BBB,South West Region,548834,60,Pass
BBB,South West Region,548838,60,Pass
BBB,South West Region,548839,60,Pass
BBB,South West Region,548843,60,Pass
BBB,South West Region,548881,60,Withdrawn
BBB,South West Region,548921,60,Pass
BBB,South West Region,549143,60,Withdrawn
BBB,South West Region,549391,60,Distinction
BBB,South West Region,549907,60,Fail
BBB,South West Region,550208,60,Withdrawn
BBB,South West Region,550403,60,Pass
BBB,South West Region,552822,60,Pass
BBB,South West Region,552902,60,Pass
BBB,South West Region,554290,60,Withdrawn
BBB,South West Region,554795,60,Distinction
BBB,South West Region,555263,60,Pass
BBB,South West Region,555338,60,Withdrawn
BBB,South West Region,556349,60,Pass
BBB,South West Region,556863,60,Withdrawn
BBB,South West Region,556877,60,Withdrawn
BBB,South West Region,556878,60,Pass
BBB,South West Region,556882,60,Withdrawn
BBB,South West Region,556959,60,Pass
BBB,South West Region,556986,60,Withdrawn
BBB,South West Region,556988,60,Withdrawn
BBB,South West Region,556990,60,Pass
BBB,South West Region,556992,60,Pass
BBB,South West Region,556997,60,Pass
BBB,South West Region,556999,60,Pass
BBB,South West Region,557006,60,Pass
BBB,South West Region,557057,60,Pass
BBB,South West Region,557060,60,Pass
BBB,South West Region,557145,60,Fail
BBB,South West Region,557351,90,Fail
BBB,South West Region,557709,60,Withdrawn
BBB,South West Region,558163,60,Withdrawn
BBB,South West Region,558247,60,Fail
BBB,South West Region,558324,60,Withdrawn
BBB,South West Region,559697,60,Withdrawn
BBB,South West Region,560161,60,Withdrawn
BBB,South West Region,560891,60,Fail
BBB,South West Region,561437,120,Pass
BBB,South West Region,561444,120,Pass
BBB,South West Region,561445,120,Pass
BBB,South West Region,561448,120,Pass
BBB,South West Region,561452,120,Distinction
BBB,South West Region,561455,120,Pass
BBB,South West Region,561458,120,Pass
BBB,South West Region,561459,120,Distinction
BBB,South West Region,561461,120,Pass
BBB,South West Region,1912438,60,Pass
BBB,South West Region,2265234,120,Withdrawn
BBB,South West Region,2279538,60,Fail
BBB,South West Region,2300911,60,Withdrawn
BBB,South West Region,2303034,60,Fail
BBB,South West Region,2322342,120,Distinction
BBB,South West Region,2377567,60,Distinction
BBB,South West Region,2444088,60,Distinction
BBB,South West Region,2446144,60,Pass
BBB,South West Region,2517864,210,Pass
BBB,South West Region,2579459,60,Distinction
BBB,South West Region,2587260,120,Withdrawn
BBB,South West Region,2597027,60,Withdrawn
BBB,South West Region,2664301,120,Fail
BBB,South West Region,2693974,60,Withdrawn
BBB,South West Region,30091,60,Pass
BBB,South West Region,31849,120,Pass
BBB,South West Region,52797,60,Pass
BBB,South West Region,69843,60,Withdrawn
BBB,South West Region,80717,60,Distinction
BBB,South West Region,109372,60,Pass
BBB,South West Region,111942,120,Pass
BBB,South West Region,174222,60,Pass
BBB,South West Region,178963,120,Pass
BBB,South West Region,241338,120,Fail
BBB,South West Region,243909,60,Fail
BBB,South West Region,264842,120,Withdrawn
BBB,South West Region,266744,240,Withdrawn
BBB,South West Region,274577,60,Withdrawn
BBB,South West Region,278794,60,Pass
BBB,South West Region,287309,120,Pass
BBB,South West Region,308852,60,Withdrawn
BBB,South West Region,316076,60,Pass
BBB,South West Region,329192,90,Distinction
BBB,South West Region,336646,120,Fail
BBB,South West Region,355692,60,Withdrawn
BBB,South West Region,362907,60,Fail
BBB,South West Region,364073,120,Distinction
BBB,South West Region,364871,60,Pass
BBB,South West Region,371530,120,Distinction
BBB,South West Region,373848,60,Pass
BBB,South West Region,395358,60,Withdrawn
BBB,South West Region,404269,60,Pass
BBB,South West Region,404671,60,Distinction
BBB,South West Region,410537,60,Pass
BBB,South West Region,411226,120,Withdrawn
BBB,South West Region,415216,60,Pass
BBB,South West Region,420163,120,Pass
BBB,South West Region,420724,60,Fail
BBB,South West Region,440751,60,Withdrawn
BBB,South West Region,445351,120,Withdrawn
BBB,South West Region,467606,60,Withdrawn
BBB,South West Region,484412,120,Pass
BBB,South West Region,484446,180,Withdrawn
BBB,South West Region,490500,120,Fail
BBB,South West Region,494214,60,Distinction
BBB,South West Region,498635,60,Pass
BBB,South West Region,499373,120,Withdrawn
BBB,South West Region,501637,120,Pass
BBB,South West Region,502452,120,Withdrawn
BBB,South West Region,502621,120,Withdrawn
BBB,South West Region,503322,60,Pass
BBB,South West Region,503878,180,Fail
BBB,South West Region,508028,60,Pass
BBB,South West Region,508414,60,Withdrawn
BBB,South West Region,510650,120,Withdrawn
BBB,South West Region,516055,120,Withdrawn
BBB,South West Region,517075,120,Withdrawn
BBB,South West Region,521509,120,Pass
BBB,South West Region,528056,60,Fail
BBB,South West Region,535833,60,Pass
BBB,South West Region,552515,120,Pass
BBB,South West Region,554243,60,Fail
BBB,South West Region,555346,60,Pass
BBB,South West Region,556972,60,Pass
BBB,South West Region,558962,60,Pass
BBB,South West Region,559382,180,Pass
BBB,South West Region,562456,60,Fail
BBB,South West Region,564105,60,Pass
BBB,South West Region,565518,330,Withdrawn
BBB,South West Region,570168,90,Pass
BBB,South West Region,570862,120,Withdrawn
BBB,South West Region,572131,120,Fail
BBB,South West Region,573223,60,Fail
BBB,South West Region,575089,120,Fail
BBB,South West Region,577695,120,Withdrawn
BBB,South West Region,577905,120,Withdrawn
BBB,South West Region,580960,120,Pass
BBB,South West Region,582123,60,Pass
BBB,South West Region,582243,60,Withdrawn
BBB,South West Region,582963,120,Withdrawn
BBB,South West Region,583170,60,Distinction
BBB,South West Region,584042,120,Pass
BBB,South West Region,584766,120,Pass
BBB,South West Region,585915,60,Fail
BBB,South West Region,586078,60,Pass
BBB,South West Region,586407,90,Withdrawn
BBB,South West Region,586490,120,Fail
BBB,South West Region,587219,60,Withdrawn
BBB,South West Region,587223,60,Distinction
BBB,South West Region,587623,60,Withdrawn
BBB,South West Region,587665,120,Withdrawn
BBB,South West Region,588432,60,Fail
BBB,South West Region,588883,60,Distinction
BBB,South West Region,589067,60,Pass
BBB,South West Region,589123,120,Pass
BBB,South West Region,592756,120,Withdrawn
BBB,South West Region,592854,120,Pass
BBB,South West Region,594677,60,Pass
BBB,South West Region,594693,120,Distinction
BBB,South West Region,594928,120,Pass
BBB,South West Region,595234,120,Withdrawn
BBB,South West Region,595241,60,Fail
BBB,South West Region,595925,60,Pass
BBB,South West Region,597301,120,Pass
BBB,South West Region,597532,120,Withdrawn
BBB,South West Region,597582,60,Fail
BBB,South West Region,598462,120,Pass
BBB,South West Region,598914,120,Pass
BBB,South West Region,599230,60,Distinction
BBB,South West Region,600370,120,Pass
BBB,South West Region,600684,60,Distinction
BBB,South West Region,600740,60,Pass
BBB,South West Region,600966,60,Pass
BBB,South West Region,601243,120,Distinction
BBB,South West Region,601887,60,Pass
BBB,South West Region,603270,60,Fail
BBB,South West Region,603601,60,Pass
BBB,South West Region,604200,60,Pass
BBB,South West Region,604298,60,Withdrawn
BBB,South West Region,606179,60,Distinction
BBB,South West Region,606651,120,Fail
BBB,South West Region,607861,60,Withdrawn
BBB,South West Region,608038,60,Withdrawn
BBB,South West Region,608264,120,Pass
BBB,South West Region,608578,60,Pass
BBB,South West Region,609388,60,Withdrawn
BBB,South West Region,609679,60,Pass
BBB,South West Region,609704,60,Pass
BBB,South West Region,610260,60,Pass
BBB,South West Region,610700,120,Fail
BBB,South West Region,1018682,120,Fail
BBB,South West Region,1503056,120,Pass
BBB,South West Region,1797168,60,Pass
BBB,South West Region,1866742,120,Withdrawn
BBB,South West Region,2002046,120,Pass
BBB,South West Region,2044036,60,Fail
BBB,South West Region,2095379,60,Pass
BBB,South West Region,2147687,60,Fail
BBB,South West Region,2187146,120,Distinction
BBB,South West Region,2282129,60,Fail
BBB,South West Region,2539858,180,Distinction
BBB,South West Region,2564744,60,Pass
BBB,South West Region,2579673,60,Fail
BBB,South West Region,2648206,120,Withdrawn
BBB,South West Region,80001,60,Fail
BBB,South West Region,103535,120,Pass
BBB,South West Region,171751,60,Pass
BBB,South West Region,187601,135,Pass
BBB,South West Region,263098,90,Withdrawn
BBB,South West Region,266744,240,Withdrawn
BBB,South West Region,271467,150,Fail
BBB,South West Region,283978,150,Fail
BBB,South West Region,285567,90,Pass
BBB,South West Region,296232,60,Pass
BBB,South West Region,299485,60,Withdrawn
BBB,South West Region,313246,60,Pass
BBB,South West Region,321142,60,Fail
BBB,South West Region,336356,120,Pass
BBB,South West Region,348771,120,Fail
BBB,South West Region,354984,90,Pass
BBB,South West Region,356386,60,Fail
BBB,South West Region,360190,180,Fail
BBB,South West Region,363396,60,Distinction
BBB,South West Region,367535,60,Pass
BBB,South West Region,381533,60,Pass
BBB,South West Region,394010,180,Withdrawn
BBB,South West Region,429777,120,Withdrawn
BBB,South West Region,435282,60,Fail
BBB,South West Region,446755,60,Distinction
BBB,South West Region,466856,180,Distinction
BBB,South West Region,467303,60,Pass
BBB,South West Region,471157,120,Fail
BBB,South West Region,474607,60,Fail
BBB,South West Region,484446,180,Withdrawn
BBB,South West Region,484983,120,Withdrawn
BBB,South West Region,485180,195,Pass
BBB,South West Region,495958,60,Withdrawn
BBB,South West Region,501095,60,Pass
BBB,South West Region,506650,120,Pass
BBB,South West Region,517075,120,Withdrawn
BBB,South West Region,534163,120,Fail
BBB,South West Region,535462,60,Fail
BBB,South West Region,536286,60,Distinction
BBB,South West Region,545196,60,Pass
BBB,South West Region,548578,90,Withdrawn
BBB,South West Region,551252,120,Distinction
BBB,South West Region,551953,60,Fail
BBB,South West Region,556877,120,Pass
BBB,South West Region,557351,120,Fail
BBB,South West Region,558702,60,Withdrawn
BBB,South West Region,561978,180,Distinction
BBB,South West Region,562642,60,Fail
BBB,South West Region,562643,60,Withdrawn
BBB,South West Region,563754,120,Pass
BBB,South West Region,566181,60,Pass
BBB,South West Region,567889,60,Pass
BBB,South West Region,569074,60,Withdrawn
BBB,South West Region,573323,120,Distinction
BBB,South West Region,575990,60,Withdrawn
BBB,South West Region,577905,120,Fail
BBB,South West Region,578003,120,Fail
BBB,South West Region,581333,120,Withdrawn
BBB,South West Region,581353,180,Pass
BBB,South West Region,581459,120,Fail
BBB,South West Region,588495,120,Withdrawn
BBB,South West Region,589444,120,Distinction
BBB,South West Region,589997,60,Distinction
BBB,South West Region,590520,120,Fail
BBB,South West Region,599382,180,Withdrawn
BBB,South West Region,599495,60,Distinction
BBB,South West Region,601316,120,Withdrawn
BBB,South West Region,603739,60,Withdrawn
BBB,South West Region,604106,120,Pass
BBB,South West Region,608110,60,Pass
BBB,South West Region,608164,180,Distinction
BBB,South West Region,612721,60,Distinction
BBB,South West Region,613170,60,Pass
BBB,South West Region,613205,60,Fail
BBB,South West Region,614561,60,Withdrawn
BBB,South West Region,615047,60,Withdrawn
BBB,South West Region,615319,60,Fail
BBB,South West Region,616511,60,Distinction
BBB,South West Region,617560,120,Pass
BBB,South West Region,618784,60,Withdrawn
BBB,South West Region,618951,60,Pass
BBB,South West Region,619288,60,Pass
BBB,South West Region,620047,60,Withdrawn
BBB,South West Region,620230,60,Withdrawn
BBB,South West Region,620923,60,Pass
BBB,South West Region,621303,60,Fail
BBB,South West Region,621508,60,Withdrawn
BBB,South West Region,622180,120,Withdrawn
BBB,South West Region,623240,60,Distinction
BBB,South West Region,623845,60,Pass
BBB,South West Region,624011,120,Pass
BBB,South West Region,624514,60,Withdrawn
BBB,South West Region,625383,60,Pass
BBB,South West Region,626123,60,Distinction
BBB,South West Region,626928,60,Pass
BBB,South West Region,629891,60,Distinction
BBB,South West Region,630345,60,Fail
BBB,South West Region,630561,60,Pass
BBB,South West Region,630999,120,Withdrawn
BBB,South West Region,631354,120,Withdrawn
BBB,South West Region,631777,60,Distinction
BBB,South West Region,633162,60,Fail
BBB,South West Region,633257,60,Fail
BBB,South West Region,633560,60,Distinction
BBB,South West Region,633650,60,Pass
BBB,South West Region,634833,60,Distinction
BBB,South West Region,1611973,60,Fail
BBB,South West Region,1625718,60,Distinction
BBB,South West Region,1866742,120,Distinction
BBB,South West Region,1933555,60,Withdrawn
BBB,South West Region,1934118,120,Fail
BBB,South West Region,2243703,60,Pass
BBB,South West Region,2300911,180,Withdrawn
BBB,South West Region,2351235,60,Withdrawn
BBB,South West Region,2417841,60,Withdrawn
BBB,South West Region,2437428,90,Fail
BBB,South West Region,2526784,60,Pass
BBB,South West Region,2532643,60,Fail
BBB,South West Region,2533391,60,Distinction
BBB,South West Region,2574365,60,Distinction
BBB,South West Region,2641682,60,Fail
BBB,South West Region,2687644,60,Withdrawn
BBB,South West Region,26734,90,Fail
BBB,South West Region,32327,60,Withdrawn
BBB,South West Region,34662,60,Withdrawn
BBB,South West Region,73584,60,Withdrawn
BBB,South West Region,98452,120,Withdrawn
