id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,mean_clicks,sum_clicks
549568,1,0,0,7,0,1,0,0,60,0,2,1.8954248366013071,580.0
549590,1,0,0,3,2,1,0,0,60,0,3,4.096774193548387,127.0
549622,1,0,0,0,0,8,0,0,180,0,3,2.0,2.0
549651,1,0,0,3,2,1,0,0,60,0,2,2.8341968911917097,547.0
549713,1,0,0,11,2,0,1,0,60,1,3,1.9230769230769231,75.0
549732,1,0,0,12,0,7,0,0,60,0,2,2.41,241.0
549754,1,0,0,11,2,1,0,0,60,0,2,4.997590361445783,2074.0
549862,1,0,0,8,0,7,0,0,60,0,2,2.831932773109244,337.0
549873,1,0,0,5,0,5,0,0,60,0,3,2.411764705882353,369.0
549907,1,0,0,9,2,3,0,0,60,0,1,2.079646017699115,235.0
550051,1,0,0,1,0,0,0,0,60,0,3,2.272727272727273,25.0
550077,1,0,0,11,0,9,0,0,60,0,2,4.355038759689922,5618.0
550098,1,0,0,3,2,3,1,0,60,0,1,2.6666666666666665,1456.0
550106,1,0,0,1,2,1,0,0,60,0,3,4.659722222222222,1342.0
550163,1,0,0,0,2,5,0,0,60,0,1,1.75,77.0
550209,1,0,0,5,0,7,0,0,60,0,2,2.5487288135593222,1203.0
550278,1,0,0,4,2,1,1,0,60,0,3,2.3055555555555554,415.0
550322,1,0,0,1,2,0,0,0,60,0,1,2.846774193548387,353.0
550342,1,0,0,3,2,2,0,0,60,0,2,3.7954911433172303,2357.0
550354,1,0,0,4,0,7,0,0,60,0,0,2.1315068493150684,778.0
550381,1,0,0,0,0,7,0,0,60,1,2,3.5705521472392636,1746.0
550400,1,0,0,0,0,5,0,0,60,1,1,4.782546494992847,3343.0
550403,1,0,0,9,0,2,1,0,60,0,2,3.2384937238493725,1548.0
550428,1,0,0,1,0,8,1,0,60,0,1,2.721518987341772,215.0
550429,1,0,0,1,0,4,1,0,60,0,1,4.236596736596737,3635.0
550520,1,0,0,10,2,6,0,0,60,0,2,3.015957446808511,567.0
550549,1,0,0,10,1,6,1,0,60,0,2,2.377049180327869,290.0
550597,1,0,0,3,2,0,0,0,60,0,2,3.364341085271318,434.0
550668,1,0,0,11,0,0,0,0,60,0,1,2.4597701149425286,428.0
550707,1,0,1,10,0,5,1,0,120,0,2,2.1699346405228757,664.0
550708,1,0,0,10,1,7,0,0,120,0,2,2.7285223367697595,794.0
550777,1,0,1,1,0,9,1,0,90,0,3,5.212121212121212,344.0
550867,1,0,0,0,2,8,0,0,60,0,3,3.1914893617021276,450.0
550898,1,0,0,3,0,1,0,0,60,1,1,2.076923076923077,297.0
550921,1,0,0,12,2,0,0,0,60,0,2,3.9205357142857142,4391.0
550923,1,0,0,3,2,3,0,0,120,0,2,2.2142857142857144,279.0
550960,1,0,0,2,0,6,1,0,120,0,3,2.683098591549296,762.0
550963,1,0,0,1,0,4,0,0,60,0,2,3.1792452830188678,674.0
551032,1,0,0,4,0,1,0,0,60,0,1,2.0484848484848484,676.0
551053,1,0,0,10,2,1,1,0,60,1,3,2.5338345864661656,674.0
551080,1,0,0,0,0,2,0,0,60,0,2,4.100303951367781,1349.0
551129,1,0,0,0,0,9,0,0,60,1,2,2.2459016393442623,137.0
551172,1,0,0,6,0,1,0,0,120,1,3,3.878787878787879,128.0
551274,1,0,0,3,0,2,0,0,60,0,2,1.2,6.0
551282,1,0,0,3,1,4,0,0,60,0,1,3.305389221556886,552.0
551480,1,0,0,0,0,1,0,0,60,0,2,2.3587443946188342,526.0
551487,1,0,0,6,2,0,0,0,120,0,2,1.83,732.0
551576,1,0,0,0,2,8,1,0,60,0,0,2.489406779661017,1175.0
551655,1,0,0,6,2,5,0,0,60,0,3,1.9583333333333333,94.0
551702,1,0,0,11,0,7,0,0,60,0,3,2.053435114503817,269.0
551706,1,0,0,6,0,8,0,0,60,0,2,1.8356164383561644,402.0
551714,1,0,0,6,0,7,0,0,60,0,2,3.035928143712575,507.0
551715,1,0,0,6,1,8,0,0,60,0,2,3.9400479616306954,3286.0
551716,1,0,0,6,1,7,1,0,60,0,2,2.5347222222222223,730.0
551759,1,0,0,11,2,0,0,0,60,0,1,1.6666666666666667,5.0
551770,1,0,0,6,1,3,0,0,60,1,2,2.4324324324324325,450.0
551886,1,0,0,4,0,0,0,0,120,0,2,2.7995110024449876,2290.0
551895,1,0,0,6,0,2,0,0,60,0,2,2.146153846153846,558.0
551906,1,0,0,0,0,7,0,0,60,0,3,3.319088319088319,1165.0
551938,1,0,0,4,2,1,0,0,60,0,2,2.3846153846153846,434.0
551985,1,0,0,3,2,5,0,0,60,0,1,1.0,1.0
552007,1,0,0,12,0,7,1,0,60,0,2,1.9182156133828996,516.0
552017,1,0,0,11,1,2,1,0,60,0,0,2.095575221238938,1184.0
552025,1,0,1,5,0,0,0,0,60,0,3,3.28125,420.0
552039,1,0,0,7,0,4,0,0,60,1,0,3.3207547169811322,880.0
552069,1,0,0,12,0,0,0,0,60,0,3,2.125,34.0
552110,1,0,0,12,2,1,0,0,90,0,1,3.8820224719101124,2073.0
552135,1,0,0,6,0,5,1,0,60,0,1,2.34375,300.0
552222,1,0,0,1,2,4,0,0,60,0,3,1.7232704402515724,274.0
552273,1,0,1,1,2,4,0,0,60,0,2,2.5770609318996414,719.0
552535,1,0,1,11,0,4,0,0,60,0,2,1.7685185185185186,191.0
552640,1,0,0,11,2,1,0,0,60,0,3,1.0,1.0
552667,1,0,1,0,2,3,1,0,60,1,2,2.259927797833935,626.0
552701,1,0,1,1,0,4,0,0,60,0,2,1.8770491803278688,458.0
552718,1,0,0,1,2,7,0,0,60,0,1,2.9743589743589745,232.0
552719,1,0,0,5,0,2,0,0,60,0,3,1.0,3.0
552749,1,0,1,6,1,4,1,0,60,1,1,5.865168539325842,522.0
552822,1,0,0,9,2,5,0,0,60,0,2,2.878531073446328,1019.0
552826,1,0,0,8,1,9,1,0,60,0,2,3.043010752688172,566.0
552859,1,0,0,5,2,6,1,0,60,0,2,2.366279069767442,407.0
552894,1,0,0,5,2,5,0,0,60,0,2,3.3058419243986252,962.0
552902,1,0,1,9,0,7,0,0,60,0,2,2.4630541871921183,500.0
552914,1,0,0,3,0,0,0,0,60,0,1,4.5610200364298725,2504.0
552929,1,0,0,7,0,4,1,0,120,0,2,2.4139433551198257,1108.0
552991,1,0,1,3,2,4,1,0,60,0,2,2.169230769230769,282.0
553047,1,0,0,0,2,6,0,0,60,0,2,2.5238970588235294,1373.0
553125,1,0,0,7,0,3,1,0,120,1,0,2.720156555772994,1390.0
553320,1,0,0,10,2,0,1,0,60,0,1,4.015873015873016,253.0
553321,1,0,0,0,0,7,1,0,60,0,0,3.5672727272727274,981.0
553442,1,0,0,3,2,4,1,0,60,0,2,2.395017793594306,673.0
553443,1,0,1,6,2,5,1,0,60,0,1,1.7307692307692308,45.0
553462,1,0,0,6,2,4,1,0,60,0,2,2.1666666666666665,169.0
553487,1,0,0,7,0,6,0,0,120,0,0,2.4516129032258065,532.0
553490,1,0,0,5,2,3,0,0,60,0,1,2.4339622641509435,129.0
553502,1,0,0,11,2,1,1,0,60,0,2,4.477464788732394,6358.0
553508,1,0,0,8,0,3,0,0,120,1,2,2.142857142857143,210.0
553520,1,0,0,0,0,9,0,0,60,0,3,2.6301369863013697,192.0
553572,1,0,0,12,0,2,1,0,60,0,2,2.1084656084656084,797.0
553716,1,0,0,11,0,0,0,0,60,0,2,1.881720430107527,175.0
553729,1,0,0,11,2,0,0,0,60,0,1,1.9310344827586208,168.0
553755,1,0,0,10,2,2,0,0,60,0,1,2.23972602739726,327.0
553763,1,0,0,6,2,9,1,0,120,0,1,3.1666666666666665,95.0
553800,1,0,0,3,2,6,0,0,90,0,1,2.1451612903225805,133.0
553807,1,0,0,7,2,3,1,0,60,1,3,2.5254237288135593,745.0
553840,1,0,0,5,0,3,1,0,60,1,0,2.330383480825959,790.0
553938,1,0,0,0,1,4,0,0,120,0,3,3.75,15.0
554068,1,0,0,0,1,8,1,0,60,0,1,3.076923076923077,560.0
554083,1,0,0,8,0,5,1,0,60,0,2,2.4489795918367347,840.0
554139,1,0,0,6,1,4,0,0,60,0,1,1.5555555555555556,56.0
554203,1,0,0,3,3,6,0,0,60,0,3,2.578125,330.0
554206,1,0,0,10,2,2,0,0,180,1,2,2.8227272727272728,621.0
554226,1,0,1,8,2,1,0,0,60,0,2,3.715811965811966,1739.0
554294,1,0,0,6,0,8,0,0,60,0,1,2.107142857142857,118.0
554336,1,0,0,12,1,3,0,0,60,0,2,2.5050847457627117,739.0
554344,1,0,0,6,2,3,0,0,60,0,0,2.7131147540983607,662.0
554352,1,0,0,10,2,7,0,0,120,0,2,2.8160237388724036,949.0
554374,1,0,0,3,0,3,0,0,120,0,0,2.2413793103448274,195.0
554393,1,0,1,11,0,2,1,0,60,0,1,3.0,21.0
554482,1,0,0,8,2,9,1,0,60,0,3,1.2,6.0
554512,1,0,0,3,0,4,0,0,60,0,3,2.1171171171171173,235.0
554545,1,0,1,6,2,6,1,0,60,0,3,4.513274336283186,510.0
554551,1,0,0,7,2,5,0,0,60,0,1,3.117021276595745,586.0
554608,1,0,0,10,2,6,1,0,120,0,2,2.6162046908315566,1227.0
554637,1,0,0,0,0,4,0,0,60,0,3,1.0,3.0
554783,1,0,0,4,2,1,0,0,60,0,3,5.0886075949367084,804.0
554795,1,0,0,9,0,0,1,0,60,0,0,2.308056872037915,487.0
554818,1,0,0,3,0,0,0,0,60,0,3,1.5454545454545454,17.0
554830,1,0,1,0,0,6,1,0,120,0,1,2.451219512195122,603.0
554894,1,0,0,0,2,7,0,0,60,0,2,5.0499075785582255,2732.0
554898,1,0,0,6,2,2,0,0,60,0,1,1.9504132231404958,472.0
554930,1,0,0,7,2,6,1,0,60,0,3,2.1535714285714285,603.0
554986,1,0,0,3,2,2,1,0,60,0,1,3.008130081300813,740.0
554998,1,0,1,3,2,3,0,0,120,0,2,2.3122362869198314,548.0
555035,1,0,0,3,2,0,0,0,120,0,3,2.2,77.0
555059,1,0,0,1,1,7,0,0,120,0,0,2.7005208333333335,1037.0
555086,1,0,0,12,0,6,0,0,60,0,2,2.6050724637681157,719.0
555102,1,0,1,8,2,8,0,0,60,0,2,2.3728813559322033,140.0
555157,1,0,1,0,0,8,0,0,60,0,1,2.3214285714285716,65.0
555263,1,0,0,9,0,7,0,0,60,0,2,3.5465587044534415,876.0
555309,1,0,1,10,0,5,1,0,60,0,2,3.1969949916527547,1915.0
555407,1,0,0,2,0,1,0,0,60,0,1,2.5486725663716814,288.0
555414,1,0,0,5,2,3,0,0,60,0,2,1.9153846153846155,747.0
555552,1,0,0,3,2,3,0,0,120,1,3,3.0,33.0
555627,1,0,1,10,2,6,0,0,60,0,1,2.6923076923076925,140.0
555667,1,0,0,11,1,7,0,0,120,0,0,2.046783625730994,700.0
555670,1,0,0,3,2,5,1,0,60,0,2,3.958064516129032,1227.0
555672,1,0,0,11,0,1,0,0,120,0,2,3.041322314049587,1104.0
555673,1,0,0,0,2,7,0,0,60,0,1,5.130057803468208,3550.0
555674,1,0,1,12,0,8,0,0,120,0,0,2.4674698795180725,1024.0
555675,1,0,0,12,1,3,0,0,120,0,0,3.151183970856102,1730.0
555695,1,0,0,7,0,6,0,0,60,0,2,2.620779220779221,1009.0
555747,1,0,0,6,2,2,0,0,60,1,2,2.5718884120171674,2397.0
555837,1,0,0,11,0,5,1,0,60,0,3,9.822732012513034,9420.0
555838,1,0,0,10,1,6,0,0,120,0,2,2.1335403726708075,687.0
555880,1,0,1,6,2,6,0,0,60,1,1,2.1630434782608696,199.0
555902,1,0,0,6,0,7,0,0,60,0,1,2.4722222222222223,89.0
555909,1,0,0,3,2,1,0,0,60,1,3,2.8947368421052633,165.0
555930,1,0,0,2,2,3,1,0,75,0,1,5.243037974683545,2071.0
555935,1,0,0,8,0,8,0,0,60,0,3,2.7777777777777777,150.0
555946,1,0,0,12,2,1,0,0,60,0,1,2.4183673469387754,474.0
556077,1,0,1,10,0,1,0,0,60,0,3,2.6607142857142856,149.0
556138,1,0,0,1,1,4,1,0,60,0,3,2.642857142857143,259.0
556284,1,0,1,8,1,9,0,0,120,0,2,2.4423076923076925,381.0
556292,1,0,0,8,2,8,0,0,120,0,0,2.768321513002364,1171.0
556301,1,0,0,7,1,7,1,0,120,0,2,2.1481481481481484,696.0
556318,1,0,0,6,2,1,0,0,60,0,1,2.4193548387096775,75.0
556349,1,0,0,9,0,1,0,0,60,0,2,1.8768115942028984,259.0
556481,1,0,0,3,0,4,0,0,60,0,3,1.0,7.0
556502,1,0,0,2,2,1,0,0,60,0,2,3.0400641025641026,1897.0
556553,1,0,0,7,0,3,0,0,60,0,2,3.25,598.0
556568,1,0,0,0,2,2,0,0,60,0,3,1.9154929577464788,136.0
556605,1,0,0,3,1,5,1,0,60,0,2,2.8555555555555556,257.0
556648,1,0,0,4,2,1,0,0,60,0,1,2.1043478260869564,242.0
556692,1,0,0,8,2,2,0,0,60,0,3,2.528205128205128,493.0
556840,1,0,0,8,0,9,1,0,60,0,3,3.4311926605504586,374.0
556863,1,0,0,9,0,2,1,0,60,0,3,2.493827160493827,202.0
556877,1,0,0,9,0,3,1,0,60,0,3,3.059071729957806,725.0
556878,1,0,0,9,2,2,0,0,60,0,2,3.331444759206799,1176.0
556882,1,0,0,9,2,3,1,0,60,0,3,3.7155963302752295,405.0
556959,1,0,0,9,0,6,0,0,60,0,2,2.795121951219512,1146.0
556986,1,0,0,9,2,3,0,0,60,1,3,2.7804878048780486,228.0
556987,1,0,0,5,2,0,0,0,60,0,1,2.966666666666667,534.0
556988,1,0,0,9,2,5,0,0,60,0,3,2.263157894736842,129.0
556990,1,0,0,9,2,5,1,0,60,0,2,3.188311688311688,491.0
556992,1,0,0,9,1,7,0,0,60,0,2,2.676829268292683,439.0
556997,1,0,0,9,0,1,1,0,60,0,2,2.0785714285714287,582.0
556999,1,0,0,9,1,4,0,0,60,0,2,2.0125786163522013,320.0
557006,1,0,0,9,2,2,1,0,60,0,2,2.5543478260869565,235.0
557024,1,0,0,0,0,7,0,0,120,0,2,2.6666666666666665,792.0
557032,1,0,0,0,1,8,1,0,120,0,0,3.436868686868687,2722.0
557057,1,0,1,9,2,4,1,0,60,0,2,2.9402061855670105,1426.0
557060,1,0,0,9,1,2,1,0,60,0,2,10.125,1134.0
557145,1,0,0,9,0,4,1,0,60,0,1,2.1807909604519775,386.0
557220,1,0,0,10,2,0,0,0,60,0,2,2.44954128440367,801.0
557285,1,0,0,8,2,7,1,0,60,0,2,2.78125,1157.0
557308,1,0,0,4,0,1,0,0,75,0,1,2.236245954692557,691.0
557325,1,0,0,0,0,9,0,0,60,0,0,3.1907216494845363,619.0
557351,1,0,0,9,0,5,0,0,90,0,1,2.761904761904762,406.0
557451,1,0,0,3,2,0,0,0,60,0,1,3.0497512437810945,613.0
557528,1,0,0,12,2,9,0,0,60,0,2,2.5847665847665846,1052.0
557594,1,0,0,1,0,8,1,0,60,0,2,2.4285714285714284,476.0
557622,1,0,0,3,2,1,0,0,60,0,0,2.3559322033898304,1668.0
557709,1,0,0,9,0,6,0,0,60,0,3,3.2318840579710146,223.0
557758,1,0,0,1,2,2,1,0,60,0,2,8.088615384615384,13144.0
557775,1,0,0,7,1,1,0,0,60,0,2,4.333333333333333,1664.0
557827,1,0,0,5,0,3,0,0,60,1,1,2.7755905511811023,705.0
557935,1,0,0,12,2,0,0,0,60,1,1,2.3893805309734515,270.0
557938,1,0,0,3,3,2,0,0,60,0,3,3.0,15.0
557968,1,0,0,10,0,4,0,0,70,0,0,2.3636363636363638,468.0
557979,1,0,0,3,0,2,0,0,60,0,2,2.1222222222222222,191.0
558024,1,0,0,11,0,2,0,0,60,0,2,2.3255813953488373,400.0
558040,1,0,0,12,0,2,0,0,120,0,2,2.1797752808988764,388.0
558042,1,0,0,12,1,4,1,0,120,0,0,2.0103092783505154,195.0
558066,1,0,0,7,2,2,0,0,120,0,0,3.2900763358778624,431.0
558068,1,0,0,7,0,5,0,0,120,0,2,2.8967741935483873,449.0
558075,1,0,0,11,2,7,0,0,60,0,2,2.798611111111111,403.0
558092,1,0,0,12,0,0,0,0,60,1,1,2.173228346456693,276.0
558099,1,0,0,7,0,4,1,0,60,0,0,3.708955223880597,994.0
558113,1,0,0,0,0,8,0,0,60,0,2,3.439252336448598,1104.0
558114,1,0,0,0,2,6,0,0,120,0,1,2.409448818897638,306.0
558146,1,0,0,7,2,5,0,0,60,0,3,1.0,1.0
558163,1,0,0,9,2,7,1,0,60,0,3,2.7058823529411766,92.0
558168,1,0,0,10,0,2,0,0,60,0,2,2.4456521739130435,225.0
558247,1,0,0,9,2,7,0,0,60,0,1,2.9124087591240877,399.0
558250,1,0,0,1,2,1,0,0,60,0,2,7.142118863049095,2764.0
558324,1,0,1,9,2,7,1,0,60,0,3,3.3580246913580245,544.0
558373,1,0,1,1,0,4,0,0,60,0,0,1.9941972920696325,1031.0
558435,1,0,0,10,1,4,0,0,60,0,0,2.6187845303867405,948.0
558602,1,0,0,0,2,3,0,0,60,0,1,1.6,24.0
558622,1,0,0,0,0,7,0,0,60,0,2,3.308411214953271,2478.0
558654,1,0,0,4,0,1,0,0,60,0,3,2.75,55.0
558662,1,0,0,3,2,2,1,0,60,0,1,2.690909090909091,592.0
558689,1,0,0,4,0,2,0,0,120,0,2,2.5947712418300655,397.0
558701,1,0,0,8,0,4,1,0,60,0,3,2.9477611940298507,395.0
558703,1,0,0,1,0,4,0,0,60,0,2,3.8979591836734695,191.0
558747,1,0,0,3,0,1,0,0,60,0,2,3.912280701754386,2230.0
558769,1,0,0,6,2,3,0,0,60,0,1,3.1439205955334986,1267.0
558809,1,0,0,11,0,6,0,0,60,0,1,3.427906976744186,1474.0
558820,1,0,0,6,2,4,0,0,60,0,1,2.382978723404255,1008.0
558903,1,0,0,1,1,7,0,0,60,0,1,2.1818181818181817,144.0
558955,1,0,0,8,0,9,0,0,60,0,1,2.3055555555555554,415.0
558965,1,0,0,5,2,8,1,0,60,0,2,3.0417582417582416,1384.0
559011,1,0,0,11,2,4,0,0,60,0,3,2.5245901639344264,154.0
559031,1,0,0,6,2,4,0,0,60,0,2,2.522727272727273,555.0
559173,1,0,0,4,0,0,0,0,60,0,1,2.2857142857142856,96.0
559180,1,0,0,3,0,6,0,0,60,0,2,2.059016393442623,628.0
559227,1,0,0,11,2,4,0,0,60,0,3,1.0,5.0
559253,1,0,0,6,2,6,1,0,60,0,2,3.468677494199536,1495.0
559350,1,0,0,7,2,6,0,0,60,1,2,2.464406779661017,727.0
559389,1,0,0,8,2,8,0,0,60,0,2,3.44,860.0
559425,1,0,0,7,2,4,0,0,60,0,3,2.253731343283582,302.0
559452,1,0,1,8,1,8,0,0,120,0,0,2.5694444444444446,370.0
559458,1,0,0,8,0,7,1,0,120,0,2,2.481203007518797,990.0
559475,1,0,0,7,0,8,0,0,120,0,2,2.7577854671280275,797.0
559495,1,0,0,4,0,8,1,0,60,0,0,7.548251748251748,10794.0
559595,1,0,0,10,0,8,0,0,60,0,2,2.7666666666666666,498.0
559603,1,0,0,1,0,4,1,0,60,0,2,2.674884437596302,1736.0
559606,1,0,0,1,1,8,1,0,60,0,2,3.983510011778563,3382.0
559608,1,0,0,1,1,3,1,0,60,0,2,2.191780821917808,640.0
559610,1,0,0,1,0,5,1,0,60,0,1,3.5344827586206895,205.0
559611,1,0,0,0,0,4,0,0,60,0,2,2.483783783783784,919.0
559651,1,0,0,1,0,1,0,0,60,0,2,1.9824561403508771,226.0
559697,1,0,0,9,0,3,0,0,60,0,3,2.6582278481012658,210.0
559744,1,0,0,8,4,9,1,0,60,0,2,2.393617021276596,675.0
559808,1,0,0,6,2,4,0,0,60,0,1,2.16,54.0
559989,1,0,0,10,0,4,1,0,60,0,1,2.7837837837837838,206.0
560005,1,0,0,3,0,2,0,0,60,0,3,2.1492537313432836,144.0
560012,1,0,0,1,2,0,0,0,120,0,1,2.7560975609756095,113.0
560075,1,0,0,8,0,4,0,0,120,0,2,2.3201754385964914,529.0
560117,1,0,1,11,2,4,0,0,60,0,3,2.4193548387096775,225.0
560160,1,0,0,6,2,2,0,0,60,0,1,1.8666666666666667,28.0
560170,1,0,0,1,1,2,1,0,60,0,2,3.340909090909091,735.0
560185,1,0,0,7,0,4,1,0,60,0,3,3.3164556962025316,262.0
560208,1,0,1,0,2,4,0,0,60,0,1,2.0120481927710845,167.0
560319,1,0,0,0,2,6,0,0,60,0,2,3.721774193548387,1846.0
560335,1,0,0,6,2,9,0,0,60,0,3,4.754512635379061,1317.0
560455,1,0,0,4,0,0,0,0,120,0,2,2.8719512195121952,471.0
560468,1,0,0,7,0,7,0,0,60,0,2,2.273936170212766,855.0
560891,1,0,0,9,2,2,0,0,60,0,1,2.558139534883721,110.0
560968,1,0,0,10,1,5,1,0,120,0,0,2.5168776371308015,1193.0
560970,1,0,1,10,1,6,1,0,120,0,2,2.9950980392156863,611.0
561138,1,0,0,11,0,7,1,0,60,0,2,2.8458498023715415,720.0
561161,1,0,0,7,1,6,0,0,120,0,0,2.4575757575757575,811.0
561164,1,0,1,4,0,1,0,0,120,0,0,2.902994011976048,2424.0
561166,1,0,0,7,0,3,1,0,120,0,0,2.576388888888889,1113.0
561167,1,0,0,7,1,8,1,0,120,0,2,2.4178082191780823,1412.0
561343,1,0,1,10,0,7,0,0,60,0,2,2.4377510040160644,607.0
561366,1,0,0,8,2,3,1,0,60,0,3,3.3559322033898304,396.0
561437,1,0,0,9,0,5,1,0,120,0,2,1.9906542056074767,426.0
561444,1,0,0,9,2,0,0,0,120,0,2,2.577962577962578,1240.0
561445,1,0,0,9,0,5,1,0,120,0,2,3.0735632183908046,1337.0
561448,1,0,0,9,0,2,0,0,120,0,2,2.760869565217391,381.0
561452,1,0,0,9,0,7,0,0,120,0,0,2.9620938628158844,1641.0
561455,1,0,0,9,0,2,0,0,120,0,2,2.6358024691358026,854.0
561458,1,0,0,9,1,7,0,0,120,0,2,2.7663551401869158,592.0
561459,1,0,0,9,0,2,1,0,120,0,0,3.1020408163265305,760.0
561711,1,0,1,10,0,5,0,0,60,0,1,2.7336244541484715,626.0
561713,1,0,1,10,2,9,0,0,60,0,2,2.76027397260274,806.0
561715,1,0,1,10,2,8,0,0,60,0,1,3.257575757575758,430.0
561716,1,0,0,10,2,8,0,0,60,0,2,3.271062271062271,893.0
561718,1,0,1,10,2,8,0,0,60,0,1,2.869565217391304,66.0
562465,1,0,0,11,2,0,0,0,120,0,2,1.7874015748031495,681.0
562489,1,0,0,5,1,1,0,0,60,0,0,4.066115702479339,1476.0
562494,1,0,1,10,2,7,1,0,60,0,3,1.9705882352941178,67.0
562495,1,0,1,10,0,2,0,0,120,1,1,3.2893401015228427,648.0
563157,1,0,0,3,0,3,1,0,60,0,3,2.230769230769231,58.0
563330,1,0,1,3,0,4,1,0,60,0,2,2.5373665480427046,713.0
563363,1,0,0,3,0,6,0,0,120,0,2,3.1752577319587627,308.0
563874,1,0,0,1,0,0,0,0,120,0,0,4.0877914951989025,2980.0
563877,1,0,0,1,0,2,0,0,60,0,2,4.3726235741444865,1150.0
563878,1,0,0,1,1,5,1,0,120,0,2,4.1323763955342905,2591.0
563879,1,0,0,1,0,4,0,0,120,0,2,2.6993464052287583,413.0
565870,1,0,0,5,1,3,1,0,60,0,1,3.2718446601941746,674.0
1008675,1,0,0,0,2,9,1,0,60,0,2,2.796783625730994,1913.0
1098728,1,0,0,8,2,5,1,0,120,0,1,2.260115606936416,391.0
1413989,1,0,0,6,1,8,1,2,60,0,3,2.953125,189.0
1436591,1,0,1,6,0,1,1,0,60,1,0,2.9901574803149606,1519.0
1480800,1,0,0,0,2,7,1,0,60,0,2,2.8010471204188483,535.0
1493476,1,0,1,10,1,7,1,0,60,0,2,2.3087248322147653,344.0
1521540,1,0,0,8,0,9,1,2,60,0,0,4.836923076923077,4716.0
1536591,1,0,0,3,2,1,1,0,60,0,3,2.925619834710744,708.0
1574398,1,0,0,6,0,3,1,0,90,0,0,7.652639632746748,10002.0
1659662,1,0,0,3,0,9,1,0,60,0,2,3.797530864197531,1538.0
1678401,1,0,0,1,2,6,1,1,180,0,2,3.0588235294117645,1040.0
1721462,1,0,0,0,2,8,1,1,60,1,2,2.210526315789474,588.0
1728437,1,0,0,11,0,8,1,0,120,0,2,2.893258426966292,515.0
1730702,1,0,0,5,2,7,1,0,60,0,3,4.031847133757962,633.0
1747892,1,0,0,2,2,5,1,1,210,0,0,2.1956735496558504,2233.0
1753965,1,0,1,7,0,0,0,1,60,0,2,3.6866812227074237,3377.0
1770733,1,0,0,10,1,5,1,0,120,0,2,2.924901185770751,740.0
1771053,1,0,0,11,2,8,1,0,60,0,3,2.093264248704663,404.0
1776925,1,0,1,12,1,6,1,1,120,0,1,1.9125,153.0
1789199,1,0,0,12,2,4,1,1,120,0,2,2.4302325581395348,1254.0
1797614,1,0,1,8,1,2,1,1,120,0,0,1.7506702412868633,653.0
1847146,1,0,0,3,2,1,1,0,120,0,2,2.43859649122807,973.0
1858523,1,0,0,7,0,0,0,0,60,0,3,2.2753623188405796,314.0
1903527,1,0,0,0,2,9,1,1,120,0,0,2.497159090909091,1758.0
1904710,1,0,0,12,2,3,1,0,60,1,3,2.920863309352518,406.0
1912438,1,0,0,9,2,3,1,0,60,0,2,3.1160337552742616,1477.0
1923618,1,0,0,7,1,5,1,0,60,0,0,4.566055045871559,4977.0
1930254,1,0,0,3,0,5,1,1,60,0,1,3.5,49.0
1930367,1,0,0,1,0,9,1,0,90,0,0,2.8756756756756756,532.0
1937864,1,0,0,6,0,5,1,1,120,0,2,2.130434782608696,98.0
1971393,1,0,0,11,2,3,1,0,60,0,2,3.3402366863905324,1129.0
1993672,1,0,0,11,2,0,1,3,60,1,3,5.335329341317365,891.0
2019837,1,0,0,5,0,2,1,0,60,0,3,2.6121212121212123,431.0
2023366,1,0,0,7,2,6,1,0,120,0,2,3.058,1529.0
2034350,1,0,1,12,0,7,1,0,150,0,3,8.5125,3405.0
2035022,1,0,0,3,2,1,1,3,120,1,2,1.7230769230769232,112.0
2076177,1,0,0,3,1,3,1,0,60,0,3,2.8333333333333335,68.0
2092834,1,0,0,8,0,6,0,0,90,0,2,8.432766615146832,5456.0
2097916,1,0,0,12,0,2,1,0,60,0,0,4.350597609561753,5460.0
2132811,1,0,0,11,2,1,0,0,60,1,2,2.954285714285714,1034.0
2173572,1,0,0,5,2,2,0,0,90,0,2,2.3555555555555556,530.0
2205383,1,0,0,5,0,4,1,0,90,0,1,3.856828193832599,3502.0
2210318,1,0,1,10,0,5,1,0,60,0,0,1.7540983606557377,107.0
2216178,1,0,0,0,1,7,1,0,60,0,1,1.0,1.0
2231614,1,0,0,8,0,9,1,0,120,1,0,2.79182156133829,1502.0
2236738,1,0,1,6,1,3,1,0,120,0,0,2.315677966101695,1093.0
2243551,1,0,0,0,2,6,0,1,120,0,1,2.7674418604651163,119.0
2244724,1,0,0,0,0,7,1,0,60,0,1,2.3833333333333333,286.0
2249372,1,0,0,8,0,5,1,0,120,0,2,3.4746467165419785,4180.0
2254619,1,0,0,0,0,8,1,0,60,0,2,3.1320754716981134,1660.0
2265234,1,0,0,9,2,5,1,0,120,0,3,1.8043478260869565,83.0
2269480,1,0,0,0,0,5,0,0,60,0,0,3.1443298969072164,610.0
2273828,1,0,0,5,0,1,0,0,60,0,3,3.0625,1470.0
2279538,1,0,0,9,0,5,1,2,60,0,1,4.666666666666667,56.0
2280038,1,0,1,12,2,5,0,2,60,0,1,2.5161290322580645,78.0
2288607,1,0,0,7,2,5,1,2,120,0,0,2.7311608961303464,1341.0
2290090,1,0,0,7,2,3,0,0,60,0,2,2.909090909090909,544.0
